4.542465753	2889.462466	255.2865753	6.7	2.454199982
7.542465753	4930.509863	415.589863	6.7	3.336999989
8.750684932	5698.446027	491.7884932	6.7	3.473399973
4.180821918	3298.250411	1931.539726	6.6	1.765799999
5.350684932	4190.656438	2553.881918	6.6	1.922999978
7.161643836	5515.898082	3583.686575	6.6	2.048200035
8.230136986	6397.285479	4289.547397	6.6	2.086999989
4.180821918	3298.250411	1931.539726	8	0.905599999
0.468493151	398.2660274	43.10136986	15.7	1.381999993
1.594520548	1458.826849	133.939726	15.7	1.59940002
1.528767123	948.6	115.4219178	7.4	1.441599989
1.528767123	892.9528767	32.86849315	2.8	1.57579999
1.6	936.96	119.2	9.1	3.074800014
0.915068493	678.8893151	236.0876712	5.1	0.890799999
1.734246575	1365.025479	482.9876712	5.1	0.9602
2.293150685	1762.744932	654.2358904	5.1	0.99000001
3.317808219	2683.443288	934.6265753	5.1	0.991000009
4.547945205	3682.016438	1355.287671	5.1	0.99879998
5.356164384	4453.650685	1629.880822	5.1	1.123800015
6.287671233	5145.20137	1954.208219	5.1	0.987599993
7.802739726	6427.896986	2477.369863	7.7	0.952800012
8.701369863	7065.512329	2821.854247	7.5	1.60539999
0.443835616	478.5435616	30.18082192	13.2	1.153800011
0.939726027	1013.212603	63.90136986	13.2	1.145200014
0.216438356	267.4745205	8.44109589	13.2	0.942200005
0.564383562	697.4652055	22.0109589	13.2	0.996200001
0.942465753	1164.699178	36.75616438	13.2	0.923800004
1.961643836	2186.840548	75.52328767	13.2	0.942199993
2.767123288	2802.265753	146.6575342	13.2	0.973199999
2.764383562	2864.730685	5459.657534	2.7	1.179999995
1.457534247	1539.156164	75.79178082	1.9	1.741400027
0.942465753	1164.699178	36.75616438	11.6	1.741400027
1.961643836	2186.840548	75.52328767	11.6	1.741400027
3.764383562	4222.132603	846.9863014	3.9	1.49380002
0.375342466	480.1756348	103.2191781	8	1.430999994
2.821917808	2564.558904	59.26027397	6.4	1.946199989
1.24109589	1835.208493	1278.949315	7.4	0.82980001
4.706849315	7268.316712	4677.196164	4.7	0.758599997
5.945205479	9117.567123	1398.312329	7.3	0.737400007
7.698630137	11888.22466	1774.534247	7.7	0.597600007
2.397260274	4667.945205	74.31506849	4	1.074200034
1.375342466	1822.053699	608.5890411	7.1	0.653600001
0.526027397	701.0367123	230.4	3.3	1.111999989
0.479452055	712.0342466	11.50684932	1.7	1.371399975
0.663013699	895.2673973	57.35068493	1.5	1.080799985
1.498630137	1944.922192	226.2931507	2.5	0.993799996
0.356164384	529.5808219	338.9616438	5.3	0.781799996
0.369863014	549.1726027	19.97260274	5	1.850200009
1.457534247	2161.231781	82.35068493	5	1.858599997
2.654794521	3845.735342	151.3232877	5	1.790799999
0.364383562	600.3583562	397.5424658	14.3	0.890199995
2.380821918	3665.989589	2550.574521	14.3	0.784799993
2.301369863	3261.50137	92.05479452	5.7	1.433399987
0.369863014	519.8054795	15.90410959	6.4	1.104399991
2.315068493	3160.763014	317.1643836	5.4	1.109599996
3.150684932	4222.863014	451.1780822	5.4	1.076799989
4.545205479	6058.304384	730.8690411	5.4	1.040199995
2.273972603	3346.832877	124.3863014	4.8	1.025599992
3.306849315	4181.180274	376.9808219	7.4	0.929200006
3.164383562	4306.726027	8422.956164	2.8	1.072600007
3.183561644	4332.827397	8474.004384	2.5	1.080200005
0.597260274	779.4246575	138.5643836	8.1	0.80200001
2.383561644	3987.69863	247.1753425	11.2	0.867799985
3.038356164	4798.779726	315.9890411	11.2	0.883000004
4.345205479	6986.22137	468.4131507	11.2	0.990200019
0.446575342	442.8687671	59.84109589	4.1	0.918199992
2.446575342	3528.450959	312.4276712	4.1	0.904999995
4.361643836	6504.083288	584.460274	4.1	0.900600004
6.271232877	8945.913699	840.3452055	4.1	1.040199971
4.504109589	6096.312329	1443.116712	7.4	0.657200003
4.945205479	6661.191781	1608.675342	7.4	0.682800007
6.465753425	8896.876712	2135.638356	7.4	0.70259999
6.750684932	9159.329315	2264.179726	7.4	0.6796
8.419178082	11224.44822	2866.730137	4.2	1.185200024
9.879452055	12852.17918	3470.651507	4.2	1.372999978
4.701369863	6332.745205	1529.355616	4.1	0.661799991
1.515068493	2073.219726	74.23835616	3.5	1.036399984
0.6	657.42	102.6	3.4	0.863199997
2.254794521	3083.206027	396.8438356	3.4	0.972200012
2.443835616	605.0936986	266.3780822	7.4	0.593800008
6.594520548	1686.878356	764.9643836	6	0.864999998
8.279452055	2033.433425	1001.813699	5.3	0.882199991
9.695890411	2260.112055	1168.354795	8.4	0.854400003
10.44931507	2521.419726	1281.086027	5.8	1.056999993
1.002739726	306.4372603	200.5479452	5	1.225749969
2.109589041	706.290411	421.9178082	5	1.339249998
0.22739726	52.71068493	238.3123288	4.2	0.625999987
2.054794521	567.1232877	1351.438356	4.2	0.674399996
1.156164384	19894.12055	346.8493151	6.9	0.588
0.076712329	14.80547945	6.367123288	4.4	0.678600001
1.131506849	223.2463014	93.91506849	4.4	0.609399998
2.194520548	797.4887671	246.4446575	4.4	0.659799993
3.208219178	1366.380548	649.6643836	4.4	0.741000009
5.254794521	2122.936986	1347.854795	4.4	0.894199991
7.15890411	2859.266301	1928.608767	4.4	0.989999998
